"statement_id";"time";"person";"organization";"concept";"agreement";"start_position";"stop_position";"text";"coder";"document_id";"document_title";"document_author";"document_source";"document_section";"document_type"
295;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Das Budget ist ausreichend, um die Land- und Forstwirtschaft zu unterstützen.";1;277;455;"Mit dem Budget, das wir heute diskutieren dürfen, decken wir nahezu alle Zukunftsbereiche, die für uns im ländlichen Raum, in den Regionen von ganz besonderer Bedeutung sind, ab.";3;1155;"2020_62NRSITZ_Elisabeth_Köstinger_10604.txt";"";"";"";""
297;2023-04-21 15:41:55;"Elisabeth Köstinger";"Bundesministerium für Landwirtschaft, Regionen und Tourismus";"Der Agrar-, Regional- und Regionalisierungshaushalt sollte Maßnahmen für den Breitbandausbau in ländlichen Gebieten enthalten";1;891;1008;"aber vor allem auch der Regionalpolitik, der Post-, Breitband- und Telekom­bereiche und des Zivildienstes geschaffen.";3;1155;"2020_62NRSITZ_Elisabeth_Köstinger_10604.txt";"";"";"";""
298;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Der Haushalt sieht wirksame Maßnahmen vor, um die durch die jüngsten Auswirkungen der Klimakrise geschädigten Forstbetriebe zu sanieren";1;1410;2319;"Zum einen investieren wir ganz massiv in den Wald- und Forstbereich. Die Forstwirt­schaft ist für Österreich nicht nur, was den Umweltschutz, den Klimaschutz betrifft, ein erheblicher, wichtiger Faktor, sondern sie ist auch ein enorm wichtiger Wirtschaftsfaktor in unserem Land. Wir können im nächsten Jahr rund 158 Millionen Euro in zukunftsfitte Wälder investieren. Das ist zum einen eine sehr entscheidende, wichtige Konjunktur­maßnahme für den gesamten ländlichen Raum, es bietet zum anderen aber auch jenen Waldbauern eine Perspektive, die in den letzten Jahren von einem massiven Schädlings­befall durch den Borkenkäfer oder auch beispielsweise von Windwürfen, Starkregen­ereig­nissen oder späten Schneebrüchen betroffen waren. Der Wald ist die Klimaanlage in unserem Land, und diese Investition ist auch eine Investition in mehr Klimaschutz. Die Bäuerinnen und Bauern werden dazu ihren Beitrag leisten.";3;1155;"2020_62NRSITZ_Elisabeth_Köstinger_10604.txt";"";"";"";""
299;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Der Haushalt bringt wirksame Maßnahmen für die Erhaltung der Forstwirtschaft";1;0;602;" Abg. Johannes Schmuckenschlager (ÖVP), 62. Sitzung, XXVII. GP des NR, 16:55 16.55 Abgeordneter Johannes Schmuckenschlager (ÖVP): Herr Präsident! Geschätzte Frau Bundesministerin! Sehr geehrte Damen und Herren! Dieses Budget im Bereich Landwirtschaft, Regionen und Tourismus gibt vor allem eines: ein starkes Signal zur Stabilität, und das vor allem im Bereich der Land- und Forstwirtschaft. Ich glaube, das ist das Allerwichtigste, was die Bundesregierung heute aussenden kann: stabile Rah­menbedingungen für die nächsten Jahre, denn die Volatilität auf den Märkten trifft uns – sie sind unter Druck. ";3;1157;"2020_62NRSITZ_Johannes_Schmuckenschlager_ÖVP_10617.txtdone";"";"";"";""
300;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Waldfonds sollte kleinen Forstwirten den Vorzug vor großen Unternehmen geben";1;1653;1987;"Wenn wir mit dem Fonds eine Zielwirkung haben, ist es die, den österreichischen Forst zu erhalten. Mir ist es dabei relativ gleich, wem der Baum gehört oder nicht gehört, denn wir unterscheiden ja auch bei der Klimawirkung des Forstes nicht, ob die gute Luft aus dem Wienerwald vielleicht beim Karl-Marx-Hof aufhören muss oder nicht. ";3;1157;"2020_62NRSITZ_Johannes_Schmuckenschlager_ÖVP_10617.txtdone";"";"";"";""
301;2023-04-21 15:41:55;"Julia Elisabeth Herr";"spö";"Waldfonds hat klare Wirkungsziele";0;698;1289;"Bäume sind großartig, Bäume binden nämlich das CO2, das wir ausstoßen, und helfen uns damit, unsere Emissionen zu reduzieren. Deshalb haben auch wir mehr Budget für unsere Wälder gefordert, um diese klimafit zu machen und auch die Betroffenen zu entschädigen. Wie viel Umweltschutz mit diesen 350 Millionen Euro aber tatsächlich passiert, wissen wir nicht. Wie viel CO2 Sie mit diesen 350 Millionen Euro einsparen, Frau Ministerin, wissen Sie nicht. Es gibt nämlich keine Wirkungsfolgenabschätzung. Sie verteilen die Gelder nämlich ganz unabhängig von den tatsächlichen CO2-Reduktionszahlen.";3;1158;"2020_62NRSITZ_Julia_Elisabeth_Herr_SPÖ_10612.txtdo";"";"";"";""
302;2023-04-21 15:41:55;"Julia Elisabeth Herr";"spö";"Waldfondsgesetz ist klientelist";1;2035;2821;"Da war es extrem stressig, da haben Sie erklärt, dass das aufgrund von Corona unbedingt schnell passieren muss. Ein halbes Jahr später gibt es die Richtlinien noch nicht – aha, okay! (Zwischenruf des Abg. Vogl.) Der Punkt ist aber folgender: Der Waldbesitz in Österreich ist leider wie so vieles extrem ungleich verteilt. Wir haben auf der einen Seite viele Menschen, die jeweils ein kleines Stück Wald besitzen, vielleicht geerbt haben, wir haben aber auf der anderen Seite sehr wenige, die sehr, sehr, sehr viel Grund besitzen. (Ruf: Die Bundesforste!) Der Verdacht, dass es sich dabei um Klientelpolitik handelt, die Sie während der Coronakrise geschickt genutzt haben, um Ihren Freunden unter den Großgrundbesitzern und -besitzerinnen Geld und Budget zukommen zu lassen, liegt nahe.";3;1158;"2020_62NRSITZ_Julia_Elisabeth_Herr_SPÖ_10612.txtdo";"";"";"";""
303;2023-04-21 15:41:55;"Julia Elisabeth Herr";"spö";"Waldfonds müssen degressive Verteilung haben";1;2822;3267;"Deshalb komme ich auch schon zum Abschluss und sage nur mehr: Stimmen Sie doch bitte unserem Antrag für eine degressive Verteilung, damit die Kleinen unterstützt wer­den, zu! Nehmen Sie uns die Zweifel, dass es sich dabei um Klientelpolitik handelt, und nehmen Sie uns auch die Zweifel, dass dabei schon wieder einmal einige wenige Privi­legierte abcashen sollen! Der Antrag meiner Kollegin Ecker wäre doch eine gute Idee. (Beifall bei der SPÖ.)";3;1158;"2020_62NRSITZ_Julia_Elisabeth_Herr_SPÖ_10612.txtdo";"";"";"";""
304;2023-04-21 15:41:55;"Peter Schmiedlechner";"FPÖ";"Die Forstwirtschaft ist für die Erreichung des Klimaziels unerlässlich";1;423;793;"Ankündigungen und wenig umsetzen. Was der Öffentlichkeit noch nicht bekannt ist, ist die ungeheuer wichtige Aufgabe der Landwirtschaft bei der Senkung des CO2. Für die Erzeugung von Sauerstoff und die Bindung des CO2 im Boden oder im Wald sind unsere Land- und Forstwirte zuständig. Niemand anders kann das. Ohne ihre Arbeit können wir diese Klimaziele nicht erreichen. ";3;1163;"2020_62NRSITZ_Peter_Schmiedlechner_FPÖ_10740.txt";"";"";"";""
308;2023-04-21 15:41:55;"Hermann Weratsching";"Grüne";"Holz muss als Hackschnitzeln transportiert werden können, die auch als Energie genutzt werden können";1;417;873;"Die Äußerung über die Transporte ist nicht ganz korrekt gewesen. Es geht nicht um eine Erhöhung der Tonnage der Rundholztransporte, die es jetzt schon gibt, sondern es geht um nichts anderes als darum, dass Rundholz, das aus dem Wald transportiert wird, in Zukunft mit Fug und Recht auch in Form von Hackschnitzeln abtransportiert werden kann – Hackschnitzel, die wir auch für die Energiewende brauchen. Es geht da nicht um eine Erhöhung des Tonnagelimits.";3;1166;"2020_64NRSITZ_Hermann_Weratschnig_GRÜNE_10265.txt";"";"";"";""
309;2023-04-21 15:41:55;"Rebecca Kirschbaumer";"övp";"Holz muss als Hackschnitzeln transportiert werden können, die auch als Energie genutzt werden können";1;339;726;"Es ist auch ganz wichtig für die Waldwirtschaft, dass Hackschnitzel jetzt aus dem Wald abtransportiert werden dürfen und nicht mehrere Wege anfallen – also dass nicht zunächst einmal geschlägert wird, dann zur Verarbeitung weitergereicht und es dann wieder auf den Transporter kommt. Jetzt wird das ein Weg, und das ist aus unserer Sicht schon eine richtige Sache. (Beifall bei der ÖVP.)";3;1167;"2020_64NRSITZ_Rebecca_Kirchbaumer_ÖVP_10263.txt";"";"";"";""
310;2023-04-21 15:41:55;"Nikolaus Berlakovich";"övp";"Das Erneuerbare-Energien-Ausbaugesetz muss Biomasse-Energie durch Abfall und Schadholz berücksichtigen.";1;4124;4729;"Vergessen Sie sie nicht, sei es, dass sie aus Reststoffen gewonnen wird, sei es, dass sie aus der Abfallwirtschaft lukriert wird, sehr wohl aber auch aus Substanzen der Land- und Forstwirtschaft. Wie sollen wir schwaches Holz, geschädigtes Holz anders verwerten als für Wärme, Verstromung oder andere erneuerbare Energien? Greening the Gas im Erneuerbaren-Ausbau-Gesetz zu implementieren wäre ein großes Anliegen – Sie wissen das –, aber auch, Holzgas und Holzdiesel zu produzieren. Letztere setzen bei der Verbrennung ungleich weniger CO2 frei als das fossile Erdgas. Auch Biotreibstoffe sind ein Thema. ";3;1169;"2020_69NRSITZ_Nikolaus_Berlakovich_ÖVP_10022.txt";"";"";"";""
311;2023-04-21 15:41:55;"Nikolaus Berlakovich";"övp";"Die Verwendung von biogenen Brennstoffen kann die CO2-Emissionen verringern. ";1;5033;5358;"es sinnvoll, die Treibstoffe ökologischer zu machen und auch biogene Treibstoffe beizu­mischen. Der Biokraftstoffbericht besagt ja, dass wir in etwa 1,5 Millionen Tonnen CO2 einsparen, indem wir den fossilen Treibstoffen biogene Treibstoffe beimischen. Stellen wir also E10 oder auch B10 her und nutzen wir dafür Schadstoffe!";3;1169;"2020_69NRSITZ_Nikolaus_Berlakovich_ÖVP_10022.txt";"";"";"";""
312;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Glyphosat soll in Österreich verboten werden";1;1243;2172;"Das Vertrauen der Menschen in unserem Land wird aber auch dadurch zerstört, dass ihren Interessen von Ihrer Seite, Frau Ministerin, keine Beachtung geschenkt wird. Be­sonders in der Diskussion rund um Glyphosat sehen wir, dass die Menschen dieses Mittel verboten haben wollen: Studien, die ein großes Sample haben, zeigen, dass 90 Prozent der österreichischen Bevölkerung dieses Pflanzengift nicht wollen. Die Menschen wollen ein Verbot dieses hochgiftigen Fabrikats, und was tun Sie, Frau Ministerin? – Sie lobbyieren in Brüssel fleißig dafür, gratuliere! Der Nationalrat und der Bundesrat haben mit Mehrheit beschlossen, dass Glyphosat in Österreich aus dem Ver­kehr gezogen werden soll. Als Landwirtschaftssprecherin meiner Fraktion fordere ich besonders Sie als Landwirtschaftsministerin auf, alle Hebel, die nur irgendwie möglich sind, in Bewegung zu setzen, um die österreichischen Äcker und Wiesen glyphosatfrei zu machen.";3;1172;"2020_71NRSITZ_Cornelia_Ecker_SPÖ_9785.txt";"";"";"";""
313;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Österreichs Agrarpolitik muss an die EU-Agrarpolitik angeglichen werden, um giftige Pestizide zu verbieten";1;2196;2852;"Eine Möglichkeit, dies zu erreichen, bildet die zweite Säule der Gemeinsamen Agrarpoli­tik der EU, da haben Sie als Landwirtschaftsministerin viele Hebel in der Hand. Es ist längst überfällig, dass EU-Agrarfördermittel nur unter der Voraussetzung abgerufen wer­den können, dass landwirtschaftliche Betriebe ihre Felder ohne Breitbandherbizide und auch ohne Pestizide mit dem Wirkstoff Glyphosat bearbeiten. Das ist unserer Meinung nach über kurz oder lang auch im Interesse der österreichischen landwirtschaftlichen Betriebe, denn nur ein gesunder Boden mit gesunden Lebensmittel ohne Pestizidbelas­tung sichert langfristig die Chancen der heimischen Höfe.";3;1172;"2020_71NRSITZ_Cornelia_Ecker_SPÖ_9785.txt";"";"";"";""
314;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Der Zugang zu österreichischen Agrarfonds sollte nur unter der Bedingung gewährt werden, dass kein Glyphosat und Breitbandherbizide gewirtschaftet werden";1;3717;4247;" Der Nationalrat wolle beschließen: Die Bundesministerin für Landwirtschaft, Regionen und Tourismus wird aufgefordert, alle Maßnahmen im gegenwärtigen Umweltprogramm des Programms für die ländliche Ent­wicklung inklusive der Übergangsjahre und in allen zukünftigen Umweltprogrammen im Rahmen der neuen Periode der Gemeinsamen Agrarpolitik der EU so aufzusetzen, dass Agrarfördermittel durch landwirtschaftliche Betriebe nur mehr dann bezogen werden können, wenn glyphosatfrei und ohne Breitbandherbizide gewirtschaftet wird. *****";3;1172;"2020_71NRSITZ_Cornelia_Ecker_SPÖ_9785.txt";"";"";"";""
321;2023-04-21 15:41:55;"Peter Schmiedlechner";"FPÖ";"Das Jahreseinkommen aus der Forstwirtschaft ist auf dem Arbeitsmarkt wettbewerbsfähig";0;760;1190;"Die Einkommen sind niedrig: Laut dem Grünen Bericht betragen die Einkünfte aus Land- und Forstwirtschaft pro Betrieb im Durchschnitt nicht einmal 30 000 Euro im Jahr. Wenn man sich das dann anschaut: Es ist eine Schande, liebe ÖVP, dass der durchschnittliche Monatslohn 916 Euro beträgt – und dann stellt ihr euch noch ans Rednerpult und sprecht von erfolgreicher Bauernpolitik! Seid mir nicht böse, aber das ist einfach verkehrt!";3;1178;"2020_71NRSITZ_Peter_Schmiedlechner_FPÖ_9784.txt";"";"";"";""
323;2023-04-21 15:41:55;"Erwin Angerer";"FPÖ";"Österreichisches Handwerk muss beim Kauf von Holz aus österreichischer Produktion bevorzugt werden";1;1402;2840;"Mittlerweile überholt Sie aber schon wieder die Geschichte, und ich habe es heute schon in der Aktuellen Stunde erwähnt: Wir haben ein riesiges Problem, nämlich dass seit Wochen, seit Monaten die Verfügbarkeit bei Rohstoffen und Werkstoffen nicht ent­sprechend gegeben ist und deren Preise explodieren, vor allem in der Baubranche, und dass Bauunternehmen oder Handwerker im Baubereich nicht mehr in der Lage sind, ihre Baustellen abzuwickeln, weil sie das Material nicht bekommen oder weil sie einfach die Preise nicht halten können. Jetzt gibt es dafür offensichtlich zwei Gründe: auf der einen Seite die internationalen Märkte, die schon wieder boomen. Das sind auf der einen Seite China, das alles zusam­menkauft, was es auf der Welt so gibt, und auf der anderen Seite die USA, wo die Wirtschaft ebenfalls angesprungen ist. In die USA wird hauptsächlich Holz transportiert – darüber können wir unter ökologischen Gesichtspunkten auch noch einmal nachdenken, ob es so sinnvoll ist, Holz von Europa nach Amerika zu transportieren –, und unsere Handwerker bekommen den Rohstoff nicht. Die Folge davon: Wir müssen die Baustellen einstellen, müssen unsere Leute nach Hause schicken, die landen dann wieder in der Arbeitslosigkeit oder in einer Kurzarbeit. Da stehen wir jetzt. Deshalb ist es wichtig, die Menschen in Beschäftigung zu bringen – das muss jetzt das vorrangige Ziel sein –, und deshalb braucht es ein Österreich-zuerst-Paket. ";3;1180;"2021_105NRSITZ_Erwin_Angerer_FPÖ_7898.txt";"";"";"";""
324;2023-04-21 15:41:55;"Erwin Angerer";"FPÖ";"Es müssen Investitionen getätigt werden, um qualifizierte Arbeitskräfte in der Holzindustrie zu gewährleisten";1;3062;3526;"Gleichzeitig haben wir geburtenstarke Jahrgänge, die jetzt in Pension gehen, die Industrie, die Unternehmen jammern, dass sie keine Fachkräfte haben. Wir müssen daher eine Qualifizierungsoffensive setzen und für die Ausbildung von jungen Leuten sorgen. Wir haben schon mehrfach Anträge zur Schaffung eines Blum-Bonus Neu eingebracht – es ist einfach notwendig, dass wir da investieren und damit in die Zukunft unserer Fachkräfte investieren. (Beifall bei der FPÖ.)";3;1180;"2021_105NRSITZ_Erwin_Angerer_FPÖ_7898.txt";"";"";"";""
325;2023-04-21 15:41:55;"Erwin Angerer";"FPÖ";"der Abgaben auf Arbeit und der Lohnnebenkosten muss senken";1;4627;4682;"Senkung der Abgaben auf Arbeit und der Lohnnebenkosten.";3;1180;"2021_105NRSITZ_Erwin_Angerer_FPÖ_7898.txt";"";"";"";""
327;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Die Diskussion über den Einsatz von Glyphosat sollte ausschließlich von Fachgremien geführt werden";1;1479;2750;". Ich gehe da nicht in die Tiefe, indem ich etwa sage, dass jeder ein Agrarexperte oder ein Ingenieur in irgendeiner Form sein muss, was man aber wenigstens verlangen muss, ist doch, dass man, wenn man über einen Wirkstoff wie Glyphosat diskutiert, ihn zumindest aussprechen kann. Nicht einmal das findet hier statt. (Beifall bei der ÖVP und bei Abgeordneten der Grünen.) Diese Sachlichkeit haben sich die Anwender auch verdient. Sie müssen sich in diesem Bereich nicht nur darauf verlassen können, dass keine politische Willkür herrscht, son­dern sogar noch viel stärker auf die wissenschaftlich fundierte Basis. Da haben wir in Europa zwei wesentliche Institutionen: die Efsa, die europäische Institution für Ernäh­rungssicherheit, und die Echa, die Institution für Chemikalien. Auch dort liegt dieses Thema und wird bewertet. 2022 soll eine neue Bewertung erfolgen, und wir werden sehen, ob es eine Zulassung für Glyphosat geben wird oder nicht. Darauf muss man sich letztendlich verlassen können. Weshalb muss man sich darauf verlassen können? – Weil wir in der land- und forst­wirtschaftlichen Produktion mit dem Klimawandel konfrontiert sind und alle Werkzeuge, die wir in diesem Werkzeugkoffer haben, auch zur Verfügung haben müssen, um die Produktion zu erhalten.";3;1182;"2021_107NRSITZ_Johannes_Schmuckenschlager_ÖVP_7730.txt";"";"";"";""
326;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Green Deal schadet österreichischer Produktion";1;4303;4685;"Frau Bundesministerin, ich bitte Sie auch, dass wir für den Green Deal der Europäischen Union eine Folgeabschätzung bekommen, damit man weiß, was das bedeutet. Es kann nicht europäische Überheblichkeit sein, die Produktion in Europa zurückzuschrauben, stattdessen den Import hinaufzuschrauben und die Standards weltweit zu unterminieren. Wir müssen da mit gutem Beispiel vorangehen.";3;1182;"2021_107NRSITZ_Johannes_Schmuckenschlager_ÖVP_7730.txt";"";"";"";""
328;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Maßnahmen zum Massenersatz von Materialien durch Holz sollten Holz aus österreichischer Produktion berücksichtigen";1;3685;4779;"Ein weiteres Beispiel, das an und für sich positiv wäre, ist heute über die Medien – auf orf.at für die Steiermark – hereingeflattert: Die Asfinag will zukünftig dort, wo es verkehrs­technisch möglich ist, die Verkehrsschilder auf Holzschilder umstellen. Das ist ja sehr zu begrüßen, und ich glaube, es ist auch sehr, sehr wesentlich, auf Beschilderung aus Holz zu setzen, nur: Das Holzschild selbst besteht aus Bambus und damit ist sozusagen schon wieder der falsche Weg beschritten. Da müssen wir schauen: Wenn wir das Ziel der Asfinag haben, durch die Schilder allein 400 Tonnen CO2 einzusparen, müssen wir schon überlegen, wieso wir Programme fahren, den heimischen Wald außer Nutzen zu stellen, obwohl wir Holz hätten, und in anderen Ländern, im Ausland den letzten Pan­dabären vom Bambus schütteln, um bei uns dann Holzschilder einzuführen. (Heiterkeit und Beifall bei ÖVP und Grünen.) Das, glaube ich, ist wichtig: genau zu schauen, die Ziele klar zu definieren – darin sind wir uns einig –, und was den Weg betrifft, haben wir vieles gemeinsam vor und gehen viele erfolgreiche Schritte.";3;1183;"2021_111NRSITZ_Johannes_Schmuckenschlager_ÖVP_7509.txt";"";"";"";""
